#item,id,metadata
oakwoodendoubleslab,WOOD_DOUBLE_STEP,0
oakwoodendslab,WOOD_DOUBLE_STEP,0
oakwooddoubleslab,WOOD_DOUBLE_STEP,0
oakwooddslab,WOOD_DOUBLE_STEP,0
oakwdoubleslab,WOOD_DOUBLE_STEP,0
oakwdslab,WOOD_DOUBLE_STEP,0
oakdoublewoodenslab,WOOD_DOUBLE_STEP,0
oakdwoodenslab,WOOD_DOUBLE_STEP,0
oakdoublewoodslab,WOOD_DOUBLE_STEP,0
oakdwoodslab,WOOD_DOUBLE_STEP,0
oakdoublewslab,WOOD_DOUBLE_STEP,0
oakdwslab,WOOD_DOUBLE_STEP,0
oakdoubleslab,WOOD_DOUBLE_STEP,0
oakdslab,WOOD_DOUBLE_STEP,0
odslab,WOOD_DOUBLE_STEP,0
sprucewoodendoublestep,WOOD_DOUBLE_STEP,1
sprucewoodendstep,WOOD_DOUBLE_STEP,1
sprucewooddoublestep,WOOD_DOUBLE_STEP,1
sprucewooddstep,WOOD_DOUBLE_STEP,1
sprucewdoublestep,WOOD_DOUBLE_STEP,1
sprucewdstep,WOOD_DOUBLE_STEP,1
sprucedoublewoodenstep,WOOD_DOUBLE_STEP,1
sprucedwoodenstep,WOOD_DOUBLE_STEP,1
sprucedoublewoodstep,WOOD_DOUBLE_STEP,1
sprucedwoodstep,WOOD_DOUBLE_STEP,1
sprucedoublewstep,WOOD_DOUBLE_STEP,1
sprucedwstep,WOOD_DOUBLE_STEP,1
sprucedoublestep,WOOD_DOUBLE_STEP,1
sprucedstep,WOOD_DOUBLE_STEP,1
sprucewoodendoubleslab,WOOD_DOUBLE_STEP,1
sprucewoodendslab,WOOD_DOUBLE_STEP,1
sprucewooddoubleslab,WOOD_DOUBLE_STEP,1
sprucewooddslab,WOOD_DOUBLE_STEP,1
sprucewdoubleslab,WOOD_DOUBLE_STEP,1
sprucewdslab,WOOD_DOUBLE_STEP,1
sprucedoublewoodenslab,WOOD_DOUBLE_STEP,1
sprucedwoodenslab,WOOD_DOUBLE_STEP,1
sprucedoublewoodslab,WOOD_DOUBLE_STEP,1
sprucedwoodslab,WOOD_DOUBLE_STEP,1
sprucedoublewslab,WOOD_DOUBLE_STEP,1
sprucedwslab,WOOD_DOUBLE_STEP,1
sprucedoubleslab,WOOD_DOUBLE_STEP,1
sprucedslab,WOOD_DOUBLE_STEP,1
sprucewoodendoublehalfblock,WOOD_DOUBLE_STEP,1
sprucewoodendhalfblock,WOOD_DOUBLE_STEP,1
sprucewooddoublehalfblock,WOOD_DOUBLE_STEP,1
sprucewooddhalfblock,WOOD_DOUBLE_STEP,1
sprucewdoublehalfblock,WOOD_DOUBLE_STEP,1
sprucewdhalfblock,WOOD_DOUBLE_STEP,1
sprucedoublewoodenhalfblock,WOOD_DOUBLE_STEP,1
sprucedwoodenhalfblock,WOOD_DOUBLE_STEP,1
sprucedoublewoodhalfblock,WOOD_DOUBLE_STEP,1
sprucedwoodhalfblock,WOOD_DOUBLE_STEP,1
sprucedoublewhalfblock,WOOD_DOUBLE_STEP,1
sprucedwhalfblock,WOOD_DOUBLE_STEP,1
sprucedoublehalfblock,WOOD_DOUBLE_STEP,1
sprucedhalfblock,WOOD_DOUBLE_STEP,1
darkwoodendoublestep,WOOD_DOUBLE_STEP,1
darkwoodendstep,WOOD_DOUBLE_STEP,1
darkwooddoublestep,WOOD_DOUBLE_STEP,1
darkwooddstep,WOOD_DOUBLE_STEP,1
darkwdoublestep,WOOD_DOUBLE_STEP,1
darkwdstep,WOOD_DOUBLE_STEP,1
darkdoublewoodenstep,WOOD_DOUBLE_STEP,1
darkdwoodenstep,WOOD_DOUBLE_STEP,1
darkdoublewoodstep,WOOD_DOUBLE_STEP,1
darkdwoodstep,WOOD_DOUBLE_STEP,1
darkdoublewstep,WOOD_DOUBLE_STEP,1
darkdwstep,WOOD_DOUBLE_STEP,1
darkdoublestep,WOOD_DOUBLE_STEP,1
darkdstep,WOOD_DOUBLE_STEP,1
ddstep,WOOD_DOUBLE_STEP,1
darkwoodendoubleslab,WOOD_DOUBLE_STEP,1
darkwoodendslab,WOOD_DOUBLE_STEP,1
darkwooddoubleslab,WOOD_DOUBLE_STEP,1
darkwooddslab,WOOD_DOUBLE_STEP,1
darkwdoubleslab,WOOD_DOUBLE_STEP,1
darkwdslab,WOOD_DOUBLE_STEP,1
darkdoublewoodenslab,WOOD_DOUBLE_STEP,1
darkdwoodenslab,WOOD_DOUBLE_STEP,1
darkdoublewoodslab,WOOD_DOUBLE_STEP,1
darkdwoodslab,WOOD_DOUBLE_STEP,1
darkdoublewslab,WOOD_DOUBLE_STEP,1
darkdwslab,WOOD_DOUBLE_STEP,1
darkdoubleslab,WOOD_DOUBLE_STEP,1
darkdslab,WOOD_DOUBLE_STEP,1
ddslab,WOOD_DOUBLE_STEP,1
darkwoodendoublehalfblock,WOOD_DOUBLE_STEP,1
darkwoodendhalfblock,WOOD_DOUBLE_STEP,1
darkwooddoublehalfblock,WOOD_DOUBLE_STEP,1
darkwooddhalfblock,WOOD_DOUBLE_STEP,1
darkwdoublehalfblock,WOOD_DOUBLE_STEP,1
darkwdhalfblock,WOOD_DOUBLE_STEP,1
darkdoublewoodenhalfblock,WOOD_DOUBLE_STEP,1
darkdwoodenhalfblock,WOOD_DOUBLE_STEP,1
darkdoublewoodhalfblock,WOOD_DOUBLE_STEP,1
darkdwoodhalfblock,WOOD_DOUBLE_STEP,1
darkdoublewhalfblock,WOOD_DOUBLE_STEP,1
darkdwhalfblock,WOOD_DOUBLE_STEP,1
darkdoublehalfblock,WOOD_DOUBLE_STEP,1
darkdhalfblock,WOOD_DOUBLE_STEP,1
ddhalfblock,WOOD_DOUBLE_STEP,1
birchwoodendoublestep,WOOD_DOUBLE_STEP,2
birchwoodendstep,WOOD_DOUBLE_STEP,2
birchwooddoublestep,WOOD_DOUBLE_STEP,2
birchwooddstep,WOOD_DOUBLE_STEP,2
birchwdoublestep,WOOD_DOUBLE_STEP,2
birchwdstep,WOOD_DOUBLE_STEP,2
birchdoublewoodenstep,WOOD_DOUBLE_STEP,2
birchdwoodenstep,WOOD_DOUBLE_STEP,2
birchdoublewoodstep,WOOD_DOUBLE_STEP,2
birchdwoodstep,WOOD_DOUBLE_STEP,2
birchdoublewstep,WOOD_DOUBLE_STEP,2
birchdwstep,WOOD_DOUBLE_STEP,2
birchdoublestep,WOOD_DOUBLE_STEP,2
birchdstep,WOOD_DOUBLE_STEP,2
birchwoodendoubleslab,WOOD_DOUBLE_STEP,2
birchwoodendslab,WOOD_DOUBLE_STEP,2
birchwooddoubleslab,WOOD_DOUBLE_STEP,2
birchwooddslab,WOOD_DOUBLE_STEP,2
birchwdoubleslab,WOOD_DOUBLE_STEP,2
birchwdslab,WOOD_DOUBLE_STEP,2
birchdoublewoodenslab,WOOD_DOUBLE_STEP,2
birchdwoodenslab,WOOD_DOUBLE_STEP,2
birchdoublewoodslab,WOOD_DOUBLE_STEP,2
birchdwoodslab,WOOD_DOUBLE_STEP,2
birchdoublewslab,WOOD_DOUBLE_STEP,2
birchdwslab,WOOD_DOUBLE_STEP,2
birchdoubleslab,WOOD_DOUBLE_STEP,2
birchdslab,WOOD_DOUBLE_STEP,2
birchwoodendoublehalfblock,WOOD_DOUBLE_STEP,2
birchwoodendhalfblock,WOOD_DOUBLE_STEP,2
birchwooddoublehalfblock,WOOD_DOUBLE_STEP,2
birchwooddhalfblock,WOOD_DOUBLE_STEP,2
birchwdoublehalfblock,WOOD_DOUBLE_STEP,2
birchwdhalfblock,WOOD_DOUBLE_STEP,2
birchdoublewoodenhalfblock,WOOD_DOUBLE_STEP,2
birchdwoodenhalfblock,WOOD_DOUBLE_STEP,2
birchdoublewoodhalfblock,WOOD_DOUBLE_STEP,2
birchdwoodhalfblock,WOOD_DOUBLE_STEP,2
birchdoublewhalfblock,WOOD_DOUBLE_STEP,2
birchdwhalfblock,WOOD_DOUBLE_STEP,2
birchdoublehalfblock,WOOD_DOUBLE_STEP,2
birchdhalfblock,WOOD_DOUBLE_STEP,2
lightwoodendoublehalfblock,WOOD_DOUBLE_STEP,2
lightwoodendhalfblock,WOOD_DOUBLE_STEP,2
lightwooddoublehalfblock,WOOD_DOUBLE_STEP,2
lightwooddhalfblock,WOOD_DOUBLE_STEP,2
lightwdoublehalfblock,WOOD_DOUBLE_STEP,2
lightwdhalfblock,WOOD_DOUBLE_STEP,2
lightdoublewoodenhalfblock,WOOD_DOUBLE_STEP,2
lightdwoodenhalfblock,WOOD_DOUBLE_STEP,2
lightdoublewoodhalfblock,WOOD_DOUBLE_STEP,2
lightdwoodhalfblock,WOOD_DOUBLE_STEP,2
lightdoublewhalfblock,WOOD_DOUBLE_STEP,2
lightdwhalfblock,WOOD_DOUBLE_STEP,2
lightdoublehalfblock,WOOD_DOUBLE_STEP,2
lightdhalfblock,WOOD_DOUBLE_STEP,2
ldhalfblock,WOOD_DOUBLE_STEP,2
lightwoodendoublestep,WOOD_DOUBLE_STEP,2
lightwoodendstep,WOOD_DOUBLE_STEP,2
lightwooddoublestep,WOOD_DOUBLE_STEP,2
lightwooddstep,WOOD_DOUBLE_STEP,2
lightwdoublestep,WOOD_DOUBLE_STEP,2
lightwdstep,WOOD_DOUBLE_STEP,2
lightdoublewoodenstep,WOOD_DOUBLE_STEP,2
lightdwoodenstep,WOOD_DOUBLE_STEP,2
lightdoublewoodstep,WOOD_DOUBLE_STEP,2
lightdwoodstep,WOOD_DOUBLE_STEP,2
lightdoublewstep,WOOD_DOUBLE_STEP,2
lightdwstep,WOOD_DOUBLE_STEP,2
lightdoublestep,WOOD_DOUBLE_STEP,2
lightdstep,WOOD_DOUBLE_STEP,2
ldstep,WOOD_DOUBLE_STEP,2
lightwoodendoubleslab,WOOD_DOUBLE_STEP,2
lightwoodendslab,WOOD_DOUBLE_STEP,2
lightwooddoubleslab,WOOD_DOUBLE_STEP,2
lightwooddslab,WOOD_DOUBLE_STEP,2
lightwdoubleslab,WOOD_DOUBLE_STEP,2
lightwdslab,WOOD_DOUBLE_STEP,2
lightdoublewoodenslab,WOOD_DOUBLE_STEP,2
lightdwoodenslab,WOOD_DOUBLE_STEP,2
lightdoublewoodslab,WOOD_DOUBLE_STEP,2
lightdwoodslab,WOOD_DOUBLE_STEP,2
lightdoublewslab,WOOD_DOUBLE_STEP,2
lightdwslab,WOOD_DOUBLE_STEP,2
lightdoubleslab,WOOD_DOUBLE_STEP,2
lightdslab,WOOD_DOUBLE_STEP,2
ldslab,WOOD_DOUBLE_STEP,2
junglewoodendoublestep,WOOD_DOUBLE_STEP,3
junglewoodendstep,WOOD_DOUBLE_STEP,3
junglewooddoublestep,WOOD_DOUBLE_STEP,3
junglewooddstep,WOOD_DOUBLE_STEP,3
junglewdoublestep,WOOD_DOUBLE_STEP,3
junglewdstep,WOOD_DOUBLE_STEP,3
jungledoublewoodenstep,WOOD_DOUBLE_STEP,3
jungledwoodenstep,WOOD_DOUBLE_STEP,3
jungledoublewoodstep,WOOD_DOUBLE_STEP,3
jungledwoodstep,WOOD_DOUBLE_STEP,3
jungledoublewstep,WOOD_DOUBLE_STEP,3
jungledwstep,WOOD_DOUBLE_STEP,3
jungledoublestep,WOOD_DOUBLE_STEP,3
jungledstep,WOOD_DOUBLE_STEP,3
jdstep,WOOD_DOUBLE_STEP,3
junglewoodendoubleslab,WOOD_DOUBLE_STEP,3
junglewoodendslab,WOOD_DOUBLE_STEP,3
junglewooddoubleslab,WOOD_DOUBLE_STEP,3
junglewooddslab,WOOD_DOUBLE_STEP,3
junglewdoubleslab,WOOD_DOUBLE_STEP,3
junglewdslab,WOOD_DOUBLE_STEP,3
jungledoublewoodenslab,WOOD_DOUBLE_STEP,3
jungledwoodenslab,WOOD_DOUBLE_STEP,3
jungledoublewoodslab,WOOD_DOUBLE_STEP,3
jungledwoodslab,WOOD_DOUBLE_STEP,3
jungledoublewslab,WOOD_DOUBLE_STEP,3
jungledwslab,WOOD_DOUBLE_STEP,3
jungledoubleslab,WOOD_DOUBLE_STEP,3
jungledslab,WOOD_DOUBLE_STEP,3
jdslab,WOOD_DOUBLE_STEP,3
junglewoodendoublehalfblock,WOOD_DOUBLE_STEP,3
junglewoodendhalfblock,WOOD_DOUBLE_STEP,3
junglewooddoublehalfblock,WOOD_DOUBLE_STEP,3
junglewooddhalfblock,WOOD_DOUBLE_STEP,3
junglewdoublehalfblock,WOOD_DOUBLE_STEP,3
junglewdhalfblock,WOOD_DOUBLE_STEP,3
jungledoublewoodenhalfblock,WOOD_DOUBLE_STEP,3
jungledwoodenhalfblock,WOOD_DOUBLE_STEP,3
jungledoublewoodhalfblock,WOOD_DOUBLE_STEP,3
jungledwoodhalfblock,WOOD_DOUBLE_STEP,3
jungledoublewhalfblock,WOOD_DOUBLE_STEP,3
jungledwhalfblock,WOOD_DOUBLE_STEP,3
jungledoublehalfblock,WOOD_DOUBLE_STEP,3
jungledhalfblock,WOOD_DOUBLE_STEP,3
jdhalfblock,WOOD_DOUBLE_STEP,3
forestwoodendoublehalfblock,WOOD_DOUBLE_STEP,3
forestwoodendhalfblock,WOOD_DOUBLE_STEP,3
forestwooddoublehalfblock,WOOD_DOUBLE_STEP,3
forestwooddhalfblock,WOOD_DOUBLE_STEP,3
forestwdoublehalfblock,WOOD_DOUBLE_STEP,3
forestwdhalfblock,WOOD_DOUBLE_STEP,3
forestdoublewoodenhalfblock,WOOD_DOUBLE_STEP,3
forestdwoodenhalfblock,WOOD_DOUBLE_STEP,3
forestdoublewoodhalfblock,WOOD_DOUBLE_STEP,3
forestdwoodhalfblock,WOOD_DOUBLE_STEP,3
forestdoublewhalfblock,WOOD_DOUBLE_STEP,3
forestdwhalfblock,WOOD_DOUBLE_STEP,3
forestdoublehalfblock,WOOD_DOUBLE_STEP,3
forestdhalfblock,WOOD_DOUBLE_STEP,3
fdhalfblock,WOOD_DOUBLE_STEP,3
forestwoodendoublestep,WOOD_DOUBLE_STEP,3
forestwoodendstep,WOOD_DOUBLE_STEP,3
forestwooddoublestep,WOOD_DOUBLE_STEP,3
forestwooddstep,WOOD_DOUBLE_STEP,3
forestwdoublestep,WOOD_DOUBLE_STEP,3
forestwdstep,WOOD_DOUBLE_STEP,3
forestdoublewoodenstep,WOOD_DOUBLE_STEP,3
forestdwoodenstep,WOOD_DOUBLE_STEP,3
forestdoublewoodstep,WOOD_DOUBLE_STEP,3
forestdwoodstep,WOOD_DOUBLE_STEP,3
forestdoublewstep,WOOD_DOUBLE_STEP,3
forestdwstep,WOOD_DOUBLE_STEP,3
forestdoublestep,WOOD_DOUBLE_STEP,3
forestdstep,WOOD_DOUBLE_STEP,3
fdstep,WOOD_DOUBLE_STEP,3
forestwoodendoubleslab,WOOD_DOUBLE_STEP,3
forestwoodendslab,WOOD_DOUBLE_STEP,3
forestwooddoubleslab,WOOD_DOUBLE_STEP,3
forestwooddslab,WOOD_DOUBLE_STEP,3
forestwdoubleslab,WOOD_DOUBLE_STEP,3
forestwdslab,WOOD_DOUBLE_STEP,3
forestdoublewoodenslab,WOOD_DOUBLE_STEP,3
forestdwoodenslab,WOOD_DOUBLE_STEP,3
forestdoublewoodslab,WOOD_DOUBLE_STEP,3
forestdwoodslab,WOOD_DOUBLE_STEP,3
forestdoublewslab,WOOD_DOUBLE_STEP,3
forestdwslab,WOOD_DOUBLE_STEP,3
forestdoubleslab,WOOD_DOUBLE_STEP,3
forestdslab,WOOD_DOUBLE_STEP,3
fdslab,WOOD_DOUBLE_STEP,3
acaciawoodendoublestep,WOOD_DOUBLE_STEP,4
acaciawoodendstep,WOOD_DOUBLE_STEP,4
acaciawooddoublestep,WOOD_DOUBLE_STEP,4
acaciawooddstep,WOOD_DOUBLE_STEP,4
acaciawdoublestep,WOOD_DOUBLE_STEP,4
acaciawdstep,WOOD_DOUBLE_STEP,4
acaciadoublewoodenstep,WOOD_DOUBLE_STEP,4
acaciadwoodenstep,WOOD_DOUBLE_STEP,4
acaciadoublewoodstep,WOOD_DOUBLE_STEP,4
acaciadwoodstep,WOOD_DOUBLE_STEP,4
acaciadoublewstep,WOOD_DOUBLE_STEP,4
acaciadwstep,WOOD_DOUBLE_STEP,4
acaciadoublestep,WOOD_DOUBLE_STEP,4
acaciadstep,WOOD_DOUBLE_STEP,4
adstep,WOOD_DOUBLE_STEP,4
acaciawoodendoubleslab,WOOD_DOUBLE_STEP,4
acaciawoodendslab,WOOD_DOUBLE_STEP,4
acaciawooddoubleslab,WOOD_DOUBLE_STEP,4
acaciawooddslab,WOOD_DOUBLE_STEP,4
acaciawdoubleslab,WOOD_DOUBLE_STEP,4
acaciawdslab,WOOD_DOUBLE_STEP,4
acaciadoublewoodenslab,WOOD_DOUBLE_STEP,4
acaciadwoodenslab,WOOD_DOUBLE_STEP,4
acaciadoublewoodslab,WOOD_DOUBLE_STEP,4
acaciadwoodslab,WOOD_DOUBLE_STEP,4
acaciadoublewslab,WOOD_DOUBLE_STEP,4
acaciadwslab,WOOD_DOUBLE_STEP,4
acaciadoubleslab,WOOD_DOUBLE_STEP,4
acaciadslab,WOOD_DOUBLE_STEP,4
adslab,WOOD_DOUBLE_STEP,4
acaciawoodendoublehalfblock,WOOD_DOUBLE_STEP,4
acaciawoodendhalfblock,WOOD_DOUBLE_STEP,4
acaciawooddoublehalfblock,WOOD_DOUBLE_STEP,4
acaciawooddhalfblock,WOOD_DOUBLE_STEP,4
acaciawdoublehalfblock,WOOD_DOUBLE_STEP,4
acaciawdhalfblock,WOOD_DOUBLE_STEP,4
acaciadoublewoodenhalfblock,WOOD_DOUBLE_STEP,4
acaciadwoodenhalfblock,WOOD_DOUBLE_STEP,4
acaciadoublewoodhalfblock,WOOD_DOUBLE_STEP,4
acaciadwoodhalfblock,WOOD_DOUBLE_STEP,4
acaciadoublewhalfblock,WOOD_DOUBLE_STEP,4
acaciadwhalfblock,WOOD_DOUBLE_STEP,4
acaciadoublehalfblock,WOOD_DOUBLE_STEP,4
acaciadhalfblock,WOOD_DOUBLE_STEP,4
adhalfblock,WOOD_DOUBLE_STEP,4
darkoakwoodendoublehalfblock,WOOD_DOUBLE_STEP,5
darkoakwoodendhalfblock,WOOD_DOUBLE_STEP,5
darkoakwooddoublehalfblock,WOOD_DOUBLE_STEP,5
darkoakwooddhalfblock,WOOD_DOUBLE_STEP,5
darkoakwdoublehalfblock,WOOD_DOUBLE_STEP,5
darkoakwdhalfblock,WOOD_DOUBLE_STEP,5
darkoakdoublewoodenhalfblock,WOOD_DOUBLE_STEP,5
darkoakdwoodenhalfblock,WOOD_DOUBLE_STEP,5
darkoakdoublewoodhalfblock,WOOD_DOUBLE_STEP,5
darkoakdwoodhalfblock,WOOD_DOUBLE_STEP,5
darkoakdoublewhalfblock,WOOD_DOUBLE_STEP,5
darkoakdwhalfblock,WOOD_DOUBLE_STEP,5
darkoakdoublehalfblock,WOOD_DOUBLE_STEP,5
darkoakdhalfblock,WOOD_DOUBLE_STEP,5
dodhalfblock,WOOD_DOUBLE_STEP,5
darkoakwoodendoublestep,WOOD_DOUBLE_STEP,5
darkoakwoodendstep,WOOD_DOUBLE_STEP,5
darkoakwooddoublestep,WOOD_DOUBLE_STEP,5
darkoakwooddstep,WOOD_DOUBLE_STEP,5
darkoakwdoublestep,WOOD_DOUBLE_STEP,5
darkoakwdstep,WOOD_DOUBLE_STEP,5
darkoakdoublewoodenstep,WOOD_DOUBLE_STEP,5
darkoakdwoodenstep,WOOD_DOUBLE_STEP,5
darkoakdoublewoodstep,WOOD_DOUBLE_STEP,5
darkoakdwoodstep,WOOD_DOUBLE_STEP,5
darkoakdoublewstep,WOOD_DOUBLE_STEP,5
darkoakdwstep,WOOD_DOUBLE_STEP,5
darkoakdoublestep,WOOD_DOUBLE_STEP,5
darkoakdstep,WOOD_DOUBLE_STEP,5
dodstep,WOOD_DOUBLE_STEP,5
darkoakwoodendoubleslab,WOOD_DOUBLE_STEP,5
darkoakwoodendslab,WOOD_DOUBLE_STEP,5
darkoakwooddoubleslab,WOOD_DOUBLE_STEP,5
darkoakwooddslab,WOOD_DOUBLE_STEP,5
darkoakwdoubleslab,WOOD_DOUBLE_STEP,5
darkoakwdslab,WOOD_DOUBLE_STEP,5
darkoakdoublewoodenslab,WOOD_DOUBLE_STEP,5
darkoakdwoodenslab,WOOD_DOUBLE_STEP,5
darkoakdoublewoodslab,WOOD_DOUBLE_STEP,5
darkoakdwoodslab,WOOD_DOUBLE_STEP,5
darkoakdoublewslab,WOOD_DOUBLE_STEP,5
darkoakdwslab,WOOD_DOUBLE_STEP,5
darkoakdoubleslab,WOOD_DOUBLE_STEP,5
darkoakdslab,WOOD_DOUBLE_STEP,5
dodslab,WOOD_DOUBLE_STEP,5
woodenstep,WOOD_STEP,0
woodstep,WOOD_STEP,0
wstep,WOOD_STEP,0
woodenslab,WOOD_STEP,0
woodslab,WOOD_STEP,0
wslab,WOOD_STEP,0
woodenhalfblock,WOOD_STEP,0
woodhalfblock,WOOD_STEP,0
whalfblock,WOOD_STEP,0
oakwoodenstep,WOOD_STEP,0
oakwoodstep,WOOD_STEP,0
oakwstep,WOOD_STEP,0
oakstep,WOOD_STEP,0
ostep,WOOD_STEP,0
oakwoodenslab,WOOD_STEP,0
oakwoodslab,WOOD_STEP,0
oakwslab,WOOD_STEP,0
oakslab,WOOD_STEP,0
oslab,WOOD_STEP,0
oakwoodenhalfblock,WOOD_STEP,0
oakwoodhalfblock,WOOD_STEP,0
oakwhalfblock,WOOD_STEP,0
oakhalfblock,WOOD_STEP,0
ohalfblock,WOOD_STEP,0
spslab,WOOD_STEP,1
spstep,WOOD_STEP,1
sprucewoodenstep,WOOD_STEP,1
sprucewoodstep,WOOD_STEP,1
sprucewstep,WOOD_STEP,1
sprucestep,WOOD_STEP,1
sprucewoodenslab,WOOD_STEP,1
sprucewoodslab,WOOD_STEP,1
sprucewslab,WOOD_STEP,1
spruceslab,WOOD_STEP,1
sprucewoodenhalfblock,WOOD_STEP,1
sprucewoodhalfblock,WOOD_STEP,1
sprucewhalfblock,WOOD_STEP,1
sprucehalfblock,WOOD_STEP,1
darkwoodenstep,WOOD_STEP,1
darkwoodstep,WOOD_STEP,1
darkwstep,WOOD_STEP,1
darkstep,WOOD_STEP,1
darkwoodenslab,WOOD_STEP,1
darkwoodslab,WOOD_STEP,1
darkwslab,WOOD_STEP,1
darkslab,WOOD_STEP,1
darkwoodenhalfblock,WOOD_STEP,1
darkwoodhalfblock,WOOD_STEP,1
darkwhalfblock,WOOD_STEP,1
darkhalfblock,WOOD_STEP,1
birchwoodenstep,WOOD_STEP,2
birchwoodstep,WOOD_STEP,2
birchwstep,WOOD_STEP,2
birchstep,WOOD_STEP,2
birchwoodenslab,WOOD_STEP,2
birchwoodslab,WOOD_STEP,2
birchwslab,WOOD_STEP,2
birchslab,WOOD_STEP,2
birchwoodenhalfblock,WOOD_STEP,2
birchwoodhalfblock,WOOD_STEP,2
birchwhalfblock,WOOD_STEP,2
birchhalfblock,WOOD_STEP,2
lightwoodenstep,WOOD_STEP,2
lightwoodstep,WOOD_STEP,2
lightwstep,WOOD_STEP,2
lightstep,WOOD_STEP,2
lstep,WOOD_STEP,2
lightwoodenslab,WOOD_STEP,2
lightwoodslab,WOOD_STEP,2
lightwslab,WOOD_STEP,2
lightslab,WOOD_STEP,2
lslab,WOOD_STEP,2
lightwoodenhalfblock,WOOD_STEP,2
lightwoodhalfblock,WOOD_STEP,2
lightwhalfblock,WOOD_STEP,2
lighthalfblock,WOOD_STEP,2
lhalfblock,WOOD_STEP,2
junglewoodenstep,WOOD_STEP,3
junglewoodstep,WOOD_STEP,3
junglewstep,WOOD_STEP,3
junglestep,WOOD_STEP,3
jstep,WOOD_STEP,3
junglewoodenslab,WOOD_STEP,3
junglewoodslab,WOOD_STEP,3
junglewslab,WOOD_STEP,3
jungleslab,WOOD_STEP,3
jslab,WOOD_STEP,3
junglewoodenhalfblock,WOOD_STEP,3
junglewoodhalfblock,WOOD_STEP,3
junglewhalfblock,WOOD_STEP,3
junglehalfblock,WOOD_STEP,3
jhalfblock,WOOD_STEP,3
forestwoodenstep,WOOD_STEP,3
forestwoodstep,WOOD_STEP,3
forestwstep,WOOD_STEP,3
foreststep,WOOD_STEP,3
fstep,WOOD_STEP,3
forestwoodenslab,WOOD_STEP,3
forestwoodslab,WOOD_STEP,3
forestwslab,WOOD_STEP,3
forestslab,WOOD_STEP,3
fslab,WOOD_STEP,3
forestwoodenhalfblock,WOOD_STEP,3
forestwoodhalfblock,WOOD_STEP,3
forestwhalfblock,WOOD_STEP,3
foresthalfblock,WOOD_STEP,3
fhalfblock,WOOD_STEP,3
acaciawoodenstep,WOOD_STEP,4
acaciawoodstep,WOOD_STEP,4
acaciawstep,WOOD_STEP,4
acaciastep,WOOD_STEP,4
astep,WOOD_STEP,4
acaciawoodenslab,WOOD_STEP,4
acaciawoodslab,WOOD_STEP,4
acaciawslab,WOOD_STEP,4
acaciaslab,WOOD_STEP,4
aslab,WOOD_STEP,4
acaciawoodenhalfblock,WOOD_STEP,4
acaciawoodhalfblock,WOOD_STEP,4
acaciawhalfblock,WOOD_STEP,4
acaciahalfblock,WOOD_STEP,4
ahalfblock,WOOD_STEP,4
darkoakwoodenstep,WOOD_STEP,5
darkoakwoodstep,WOOD_STEP,5
darkoakwstep,WOOD_STEP,5
darkoakstep,WOOD_STEP,5
dostep,WOOD_STEP,5
darkoakwoodenslab,WOOD_STEP,5
darkoakwoodslab,WOOD_STEP,5
darkoakwslab,WOOD_STEP,5
darkoakslab,WOOD_STEP,5
doslab,WOOD_STEP,5
darkoakwoodenhalfblock,WOOD_STEP,5
darkoakwoodhalfblock,WOOD_STEP,5
darkoakwhalfblock,WOOD_STEP,5
darkoakhalfblock,WOOD_STEP,5
dohalfblock,WOOD_STEP,5
cocoaplant,127,0
cocoplant,127,0
cplant,127,0
cocoafruit,127,0
cocofruit,127,0
cfruit,127,0
cocoapod,127,0
cocopod,127,0
cpod,127,0
sandstonestairs,128,0
sandstairs,128,0
sandsstairs,128,0
sstonestairs,128,0
ssstairs,128,0
sandstair,128,0
sandstonestair,128,0
sandsstair,128,0
sstonestair,128,0
ssstair,128,0
emeraldore,129,0
eore,129,0
oreemerald,129,0
oree,129,0
enderchest,130,0
endchest,130,0
echest,130,0
chestender,130,0
chestend,130,0
cheste,130,0
endercontainer,130,0
endcontainer,130,0
econtainer,130,0
tripwirehook,131,0
tripwire,131,0
trip,131,0
tripwirelever,131,0
triphook,131,0
emeraldblock,133,0
blockemerald,133,0
eblock,133,0
blocke,133,0
sprucewoodenstairs,134,0
sprucewoodstairs,134,0
sprucewstairs,134,0
sprucestairs,134,0
darkwoodenstairs,134,0
darkwoodstairs,134,0
darkwstairs,134,0
darkstairs,134,0
dstairs,134,0
sprucewoodenstair,134,0
sprucewoodstair,134,0
sprucewstair,134,0
sprucestair,134,0
darkwoodenstair,134,0
darkwoodstair,134,0
darkwstair,134,0
darkstair,134,0
dstair,134,0
birchwoodenstairs,135,0
birchwoodstairs,135,0
birchwstairs,135,0
birchstairs,135,0
lightwoodenstairs,135,0
lightwoodstairs,135,0
lightwstairs,135,0
lightstairs,135,0
lstairs,135,0
birchwoodenstair,135,0
birchwoodstair,135,0
birchwstair,135,0
birchstair,135,0
lightwoodenstair,135,0
lightwoodstair,135,0
lightwstair,135,0
lightstair,135,0
lstair,135,0
junglewoodenstairs,136,0
junglewoodstairs,136,0
junglewstairs,136,0
junglestairs,136,0
jstairs,136,0
forestwoodenstairs,136,0
forestwoodstairs,136,0
forestwstairs,136,0
foreststairs,136,0
fstairs,136,0
junglewoodenstair,136,0
junglewoodstair,136,0
junglewstair,136,0
junglestair,136,0
jstair,136,0
forestwoodenstair,136,0
